num_tx,satoshi_fee,time,block_size,hash
1083,66614829,1457536378,998189,000000000000000002fe93dd667a7deb63657f948e9d5c139cf453745f792c13
1336,55415209,1457537049,998181,0000000000000000024450ce8c90f85651c7976aec9411de3e03e75935ae5ebb
496,43793906,1457537152,934583,000000000000000000baa13711d718a55c79a076d1236b413ee33726599ae5be
2130,63431425,1457538279,999857,00000000000000000321f4051e49f3fdda4809ee218f954cc983febddf1acc95
2067,85059230,1457540931,999788,00000000000000000466f756328dd1e1764ce1c39cf4d4de31da1d985aae8469
719,42454205,1457541016,989130,000000000000000001327ad60863937b96be14a6cb6b937599edb7212f956f39
2190,53203869,1457541466,998128,0000000000000000002dcc1587e2702c944a8f290b57a3d5e519b955f4ac7bcd
2207,44554694,1457541704,999829,0000000000000000030c7e0bbdc93e6fc6a8133432dfe8db40b59598ba5bb3d0
1948,41165784,1457542266,989130,000000000000000006a93274420c6433096e420d47fb0d560a35ec738577ebf1
1580,54253098,1457543085,989025,0000000000000000041038a91ea2b3ca4e100ca00a02c1a40e47019432fc43ba
1935,51508898,1457543829,998181,00000000000000000237aa2f30a0d6a52daf3b7f1a38d3d2c46e6e2c4f59daf7
2476,34470481,1457543907,999844,000000000000000004d556508c4ee2e728dbb73179aea5e629f77b6632021b93
1545,49999039,1457544533,998210,00000000000000000614e6556823ec2afd9ebfd671cf95ef03af5752ccf715ae
1925,50988682,1457545095,999803,00000000000000000543f727d6709fb0147474eff37bbd0a93314939b475aee2
1731,37853097,1457545277,989192,000000000000000002d43c6e458e772cb53d0b97e6b0d37134dd9cbbe71c31fe
1551,40913391,1457545685,999999,000000000000000001da886314f0f37f9f6d8243c59bc4408776289276fc78cc
1766,36408594,1457545996,998091,0000000000000000040e468d576fb6a4083986e5d0c8adf504be17d0d1f2fba9
1395,72160794,1457547289,998112,000000000000000005f086d45679a7a218457840c59156495216c63f5bae4546
2007,39135047,1457547423,989008,00000000000000000531cef1f35b8a1276d80026481c17750051cf899fe24207
1210,19681465,1457547444,999916,000000000000000002e99b6a3339254cd7f7803a918ac2c51bdfb7a98ce13b9a
926,32491857,1457547579,998025,000000000000000003980b375024e3f69c78643a9759d87420b9a0569ed81dc8
922,22757037,1457547737,934339,000000000000000001653a1ce236a5fcbe72ab167276086e83ce62e00acefe85
1283,38179185,1457548189,989030,00000000000000000681fbed23767ade40c3e17302f27d8690e6a64761c64703
1788,56527520,1457549078,999785,00000000000000000613d950f0b7666d165da05732ce8b8a3b6e4a77e37b0db6
1627,70946266,1457551032,998135,0000000000000000068296711fc72591b620d68d49775225b774807cc763c9f8
1716,48557952,1457551342,989190,000000000000000001a209db543c641d2d8a4ae92734285ee2f8e53ece0c2b7c
2138,36527281,1457551700,999987,000000000000000003d52021c52151547e889b9505a80b6fc784e02a35fecc1a
1483,33332897,1457552234,998138,000000000000000002535b3f8d03dd2cdca74d0bacf34a8dc70e5190f695d3dd
1324,30073518,1457552685,878979,000000000000000002b1be31b2dcc4c937eef7a7cbaf20041e84c2d5ba2e9b55
1679,42497832,1457553420,923944,0000000000000000028d6ff2f90ad10821de5edc2da43b330b2906fc026cd2fd
1267,25713248,1457553809,932825,0000000000000000045ab4ab8228997baac30d3028fb5a64f0560b7fafe5b9ee
506,10578971,1457554079,306004,000000000000000005e07b5e37db6bf0cad72715a5840f4737897eaf7a2d5ef6
1587,29764656,1457554538,999983,000000000000000000280cfcfaab72568569ccfddcb12e0ab8518d78463cac05
1291,25681384,1457554916,998161,0000000000000000046223af488f71772a981f9028e9c1cd4d0b788f8c136730
1888,43099026,1457555865,994971,000000000000000001ee70973c7c5b35df51dc941a697177be4f713a48912cee
1,0,1457555899,208,000000000000000000394442c25d3740b75c4ddb8d6993162cb9f323151d52ca
2040,49930063,1457556777,993591,000000000000000004e737b09a14d77f1c0a4081306f7a9e1aefa400891845ee
1218,32056891,1457557334,926002,000000000000000006606be58158d8cc11f71a4705875d78ca61401c69ca33c8
1843,42255343,1457558248,998099,00000000000000000021b5e68049ea7e140f9c5606a4df9dd628c0c0b8c6b277
993,22163879,1457558600,768596,000000000000000001198c2f355dd5a94783d7df40fa8b8002fbc8ecbd71fb98
458,9882715,1457558835,208139,000000000000000002f0f1eb07e6a0b57444fd19a0caea3a468bb92a10433378
162,5170417,1457559015,182772,000000000000000005e8dd039ce5a9dfab3ee6365ef8ea1c9ab68c82eb3dc45c
525,9932039,1457559145,241108,000000000000000004866e0b43cac6df649772afa5e9347524594c6e252e59b0
1553,42434291,1457559902,932469,0000000000000000013a54a2c5d9e4ed7607806680f3468b413925e849c24603
928,18285483,1457560332,352304,000000000000000006646d3ffab743d3a2124a68ab9abc668abc2efb7c06f50f
1,0,1457560354,229,000000000000000003acfb47dc371e6305973575563ec6735bb16bb41e773bf5
1854,54200325,1457561680,999905,00000000000000000169b4ed829a7fa1d9b48ca1f249204601c46c8258078c93
991,29464528,1457561907,972223,000000000000000005fa30cba1581c6abc8ce64ffab98f813b3e2ce7cec9b254
639,21688320,1457562172,489268,0000000000000000014517da0702fccaf698f726c64a23892f33103040199676
1081,26995417,1457562584,997916,00000000000000000026472ff8c43e561e39cc5a8cacc3ef407c1b6cb7a00074
495,19335490,1457562728,709537,000000000000000005010509abf5580a7b8699051d78272e878013d383204eaa
1824,55088735,1457564017,999960,0000000000000000017a05aba0e07ee8279e7cc2e6743927c9bee78f78ce6b09
1359,32083409,1457564396,989103,000000000000000003b589a9a375a64ed845d91af8e72ca08758ffb06ede97c6
968,26286601,1457564862,723029,0000000000000000032822866d9a907a9be22a03cd67edf3ea8bd72eeb6688ee
434,15720352,1457564977,988578,0000000000000000050c2d05dc45c27d40faa3d101f3c98e4b248c88371abcbe
902,20253270,1457565349,509399,000000000000000003c31edcee662e8688504a4c6f8f53146c4bb74426b02d8f
275,11174569,1457565535,290182,000000000000000004d24dafcc78bbff8fe86374fc2ba6caeef2a6998c807562
788,22261125,1457565941,784084,000000000000000002b403bf64dd4124c5a5a7510edb5c0904a38e7887c13bc4
119,2811152,1457566002,56423,00000000000000000500f2d768770243f7917036077651400dc989e32838295f
1115,23709934,1457566618,511555,000000000000000004b08ecfad7dcd3bfe4e0d2c82e70285facaa978e8d73f68
728,16222743,1457567004,415100,000000000000000003e46c76b4d04c21371283d0339018c5670de879245912bb
1394,27763655,1457567818,638139,000000000000000000277a1ff5811a4bca7a67c472107b1f9db62346acfd1542
588,10744096,1457568124,247151,000000000000000005ec04b44371f6aadb7059cfb2b06431da8166ddd61bf115
1427,24946410,1457568908,577847,000000000000000005513da26978342d9bb63c1bc6311a579d1a0f2b4d1b4375
957,20584925,1457569386,394820,00000000000000000042897c80e44fb3e3b677bcefc77440f3d62c2a3aa2d22a
160,3156957,1457569470,69387,0000000000000000001575cea364269e362d8cacac4496c13f46d3d15d185417
495,8914743,1457569726,304188,00000000000000000098c6dcbba95a2437c1b97b2a7fdce36329be38908be475
1,0,1457569752,208,000000000000000001d887e704a704d4a6e73cad7e8b03bb51e4cb5d452e565e
1320,25992354,1457570438,603093,000000000000000002b932d61a5b4352f245cfe6beb189abae6ac2d53d0eea45
609,11809319,1457570661,238221,0000000000000000015c6eb57be12a923ab418d010120be681ad5af1bd243791
418,5600124,1457570762,998052,000000000000000002f9185eaab7a5e19a36424129174f9fcbcd97bfb7f5c00c
2461,54420168,1457572349,934184,00000000000000000591b3abdcf22929bd40a51707911ac9aee2c74ef5daf1cb
1816,35149807,1457572782,934526,00000000000000000290348a4247e7c0e5e9b145b754c2a459af0169c93e64a5
1853,33970713,1457573544,880369,000000000000000003b19103aac2aecc4a06cdc3f9f0c04b6b4b3b7d2f3d3c06
2466,51908563,1457574986,934528,000000000000000004a21e4c409bea2044a810b06d134bb22e762567d1c20106
645,11365224,1457575127,337678,000000000000000005b492e63ff0494d08f1fdfbc13cace28c93cd5ea9356d07
793,16101368,1457575574,354017,0000000000000000029efe563012947b63c63a00a126c2d2f7b41ebd1a596290
464,8431144,1457575711,174400,00000000000000000291aaa61b8f4aa436adea6d957b6ca2de87dd82ee948048
268,6390615,1457575845,216984,000000000000000005e186117fc7695ca74bb3d3dfb4fb8e277d3d84b2111896
2257,45830511,1457577017,934283,000000000000000001dcf845fa6d626b4c713bd9ea7e9e2e79114a20093546fe
1498,31735808,1457577785,682672,00000000000000000508db6ef783612869f29d1fe65687da822a0dd9484b52c4
347,6119078,1457577906,328681,000000000000000004442327d8e47cf10ffdb23e68cf770712439a26fe9d01bf
1961,48625214,1457579640,999922,000000000000000000d2c319fe60b0b868bb35ff64bb3ea048794557925cd24a
829,14845535,1457579295,627556,00000000000000000114a74d45b35ea16e7a0838384b86b1032c6ee698ee5843
2428,61861211,1457581024,999979,00000000000000000133b87d99de2718a68f1cda8874bb6ad52468f1ad850cd2
1025,23495220,1457581318,885267,000000000000000001b14f05c0b0382c1793195c73330a3ad548dcf6367dbbfa
700,13754933,1457581669,327226,000000000000000004328f3b39bef7659d4d584f71782612579a9e9e29accf78
290,7041560,1457581992,325464,000000000000000001e45ad18e49959581e9434343aea7cb42d3cb8b96d7ba2f
2695,58449660,1457583702,998045,00000000000000000310ad4129978867b6cb580fcb857b3b7b7ca58fa358f647
742,14495255,1457583843,570487,000000000000000002a87fdf05b0514b512433f5d2ec2408c6b3a11f310f3039
1197,25306823,1457584948,989159,000000000000000002d27d5e6709ec3887373c36f4521113317d39af4c8db904
1454,29526528,1457585402,859038,0000000000000000042c4366b29b51caf2b4f2bd449ef0df48ae08742069fba7
2428,52732049,1457586879,999798,00000000000000000604ea0f87c1775187285ed4c22b3947fd794e41885d4816
752,13295235,1457587018,575453,0000000000000000039441b8b18899e75396946c78c3f2dd9fa2d3fb19260644
1214,26071509,1457587768,989167,000000000000000002a36a6391765b8659c7dbd3739cfa72284cf035ac8711d2
1633,35782440,1457588418,998155,0000000000000000056d7dc2278b4df2bd44d4b452780be5dc7bcaa4de6d9e6d
135,2433920,1457588485,54077,000000000000000000add7fd9e5c8d022f3c2d41579aa7618b381109e941eae9
503,11990753,1457588754,734397,00000000000000000491b98343d1cfa453ce77e357220d5184669afb5ce43b9b
1152,28413722,1457589388,664559,00000000000000000371555e49d775999e3bcc05bc1809220e4d9e95a8b4b201
342,4918179,1457589456,985894,000000000000000005c2b550d10b3fff4f6a59a4234903a32bf9a61bcabc46c3
1369,38016591,1457590158,874111,000000000000000005678b691ff1e581d47dd166ea094caf8101e054d7441dcc
1508,34416589,1457590988,744788,00000000000000000303aa7f69706257558bf1f39820321d837c085b66c2644b
383,6784616,1457591177,618257,0000000000000000044c80f26cdec693fbd501b462b893ed708bebf7d0cc2bee
954,18854048,1457591558,984995,000000000000000006b4b904932dc6c03d02c03046499efb0cfd013608dcd55b
1341,37414006,1457592132,748520,0000000000000000031caf765f4cd4880822edaa52d47b647f481c6482182c4e
588,10488929,1457592460,259675,000000000000000005fcc3a6a96f8ad12ade7ccc8bd9d07ca386534bfaae7228
1696,34989123,1457593327,778059,000000000000000003e272cda1350c33e0ed3c8c7e6cd4bbcb89120a903ef771
574,10274847,1457593531,998208,0000000000000000009d81c2a2dfc2dc2d83dc249710923c63dfe16c8dafb86e
1037,23276044,1457594086,529046,00000000000000000127574b0fc03258d2c6aa466dddbdbab4139ea0f10e333e
987,20780687,1457594702,530441,0000000000000000028c0dce492bae4c1f4108d1d6d94e65338865d88faef06a
1449,45129405,1457595583,999855,00000000000000000284742555dc186f0564d94ea095bcb41a7a9ffd26bf2d76
534,11182066,1457595902,338939,000000000000000000c8379b4329d63a9990b1a04d8206e67017037283ff0705
2063,41447465,1457597054,952173,000000000000000004efae1c3f1d74137998ccdf2f4eb22dd96360dd09203778
1479,29495255,1457597863,765350,000000000000000001b271c490e953e3a9198b5a6407122b2b99df51fc766ceb
354,7535999,1457597998,192013,000000000000000003af7a3f99e83e2c95bc255051874a1388e49dd2e0a11c1b
630,13911414,1457598302,271078,000000000000000005f710fe849489debab54878a5da5a4dd219a7743bb02ad3
734,26260393,1457598625,998071,000000000000000002cdf3847d042969ed29b69d0f4c32712d45133397f42d8d
1158,24961036,1457599256,973496,00000000000000000558adb4cfd153c809db6dcb7b0ae6553ef9640857c973ef
1094,21599857,1457599867,639760,000000000000000002f533df438e7df13eb7e2ddb5b5965218e7e416a60cdeab
1215,21551795,1457600317,475040,00000000000000000698ebac3b51c09608db7acca8ffbdcc3083545bc1dfd3e6
1194,24906519,1457600881,625565,0000000000000000001b7da4ed218caf465ca9bb08a33712e8fc3fa508e6264c
2784,63164010,1457602536,998158,000000000000000006e4cba5d6971fe5dd734dc68e158bf0a6f4d78c11d0e91f
2013,40333606,1457603373,929463,00000000000000000073d9c918add810bd6d8eac9a9f0abe02998765016b084b
1122,20448869,1457603761,708585,000000000000000005e04ecc6838831346f7a20477dc549d356198c114024c86
375,6771197,1457603900,186358,0000000000000000059529ab59b9576529f9a8a7d6bd1b880961e4e3daf4cf7c
141,2210831,1457603963,53530,000000000000000002410db8d92860cb59eeec561bc795bef86ea4223f03aa8d
2342,44303811,1457605152,997887,00000000000000000026ca7d512c3396ca486970e55c018df28fe106c7c1bf31
332,5746680,1457605226,976425,000000000000000005ececb6314417f7d9f1c58054eb12c945b5b7d689297718
662,12954678,1457605531,334865,000000000000000002a2669e01eaa86acda3fca1b512c99ce63f9f5d12d38bed
774,15654205,1457605871,414915,0000000000000000031aaf2bc30611d80aff61e58ba9e1d89d0272172c1ddb0a
286,5328312,1457605996,152472,000000000000000001e7103da0c95ca5ec55d1b577396571128ba60452c18026
927,17706541,1457606400,499245,0000000000000000045125b2f02a5709b6a758a5cba9a7d4e8e5c04abe2589fb
427,8439711,1457606587,247428,000000000000000006061c831cd58627910e3d8bee6afa30d66369f3f80793c2
1878,47517145,1457607586,933271,000000000000000001897a72e816a28931c7e3cf4b4f6bc738ce4b248fc200ae
484,11124327,1457607728,581952,000000000000000006c52efc6244daa8bd6e3df338dae242fd6c9dbfdc8e203a
174,3851097,1457607791,122883,000000000000000002d782c0a94294df66ddd827e2f853f73708b33258253da3
1917,38563263,1457608700,998089,0000000000000000037569cb464195a33adaf7a2214a272c1e133d13301898a7
2021,46671302,1457609622,988030,000000000000000006cdb8950432f3db20be994c918358633020f82a23ccf4ec
1,0,1457609612,208,0000000000000000020cff5ce545a50ed6c8234b79a06a3422144297a19ab314
1230,29885860,1457610062,998100,000000000000000000f8dec0ebac53324f511d1fe5bfd8e1107c5dd4a475126e
200,3437475,1457610109,173225,0000000000000000002daa495851c479428244ec1df705bfae7289f6d4668e0b
1799,48103583,1457610914,999870,000000000000000006c96f5f0a37671d823431adffebbd08131b2b2a59fe35d9
28,958047,1457610923,78687,000000000000000001b29a4af6899922018933114adb6107afce2882e36ec89a
594,11570851,1457611154,323350,0000000000000000057449d42026643eb250a9a1f5eecaa8d68a77949717d27b
1552,32312218,1457611718,997641,00000000000000000061691ae4fefcba08e003edc4ecdb98cf4553f9c7c6b76d
692,14820052,1457612006,398296,000000000000000003c92d290bc944646f090cded33821665a985f0c1c27f2a2
2639,69710373,1457613518,998105,00000000000000000149a9d6ccc79d07f460bbe888bc220e9ed643b3ba0226ec
845,14977283,1457613561,678073,00000000000000000584faf77d895c776997e236c00eb9d6e972a2a2b027faab
841,16540514,1457613928,549951,0000000000000000023c9e5e7b52919dbbfd15b9b07c561cf02c224b1323d828
3103,68115514,1457616111,989076,0000000000000000044cd784555115cebd9c180f014853b0fee3b64740b19409
2061,35922513,1457616531,998063,0000000000000000035ee2fd6674d8a02f85f801f2823698c96dfff0e1604577
2225,76076570,1457617758,931340,0000000000000000007eb65203afc7c547dbf377ec5177e6a8a90372f6b1d5b1
1626,28646693,1457618017,998190,00000000000000000293e6f5e00a22d8c651002721c2fac6d81abb9527b188c7
2806,69458953,1457619552,998203,000000000000000003521368d92adc5b69db4dfcb09ee2d839a6e4a6796f5405
2036,38966808,1457619976,998014,0000000000000000020c321612b420e987e35017032439cfd6bce353b8bc7ee8
2877,57063911,1457621255,998012,000000000000000004c4decaa7811a49a8d31d0c305d4b74e79292081eb83f61
1464,33050208,1457621741,998119,000000000000000000099f9bdf6321acf94a9944185d77f4aa15c159d7021a87
2207,50945801,1457622592,998171,000000000000000000409f8db2d3a874a0b7a43e8891a7254c6d1ca595d0864f
1717,34589853,1457623132,999814,000000000000000002e6d3ff5f446f36ae974cf0a5afbcd0d83d3549d53ce5d1
785,14990979,1457623283,997674,0000000000000000061982b8592c261df86dbe8b50febd3cbfbf896ab0b081f7
2746,56512728,1457624410,998234,000000000000000005fedbb957803e7e6ee77311deedd377423675b37f06de50
1189,24507342,1457624664,891984,0000000000000000052a3ac5fd62433e72fd8e7ecce85632d39adc728b6332cb
1804,42259957,1457625196,934000,000000000000000005d69ac72889b039e4bc617b0dd1058a95f23269d95f1d48
1496,35692634,1457625771,824256,0000000000000000031c59a2bcbd819938ad41cca8198b1aba6040678435c754
451,8669202,1457625930,216025,000000000000000004714682286d84a77dd725a8ee19229ed9a2b611337603d8
735,14833586,1457626234,357970,0000000000000000022471a5c2499d066548f994d0fe85ee1859d53754000a18
529,10301688,1457626383,219002,000000000000000002f2ffb556e958149e2b56ae202fd4945b7d0a8bc0abb053
1680,31584126,1457627043,814647,00000000000000000480ca1f78d13100a52ee18a1445cbe4aad8797b7a5abf94
666,13128263,1457627308,997530,0000000000000000045f1b455851352d25aff2852e94c6f849c614b0ac24d805
479,8214367,1457627453,231711,000000000000000000108129bf9312cc3203b6886d49d42ff564e52f89df4bd8
2682,87142579,1457630613,998007,0000000000000000022d7f18c2c14c13390ef3ff4c57049dd528a6be19360ac5
2953,41630761,1457630720,998091,000000000000000005fe71db1c3abdf6b8a54d97246d9ff772376eb413f13c22
1819,45101831,1457631282,934505,00000000000000000540c21dcf5b8ee135e0231279db1a5a79bee514f833e6dd
2374,44212685,1457632208,998127,000000000000000006353df14c01bd21c939b9b93cbf06963fa941ddd91c4f33
2060,45338690,1457632804,989033,0000000000000000055c122f0483554f38194db0cbd4ca95aa5a53e877960049
981,17572186,1457632846,989098,000000000000000002af5652649ad58aeb0a4eab7d50f471114d41e1782fd329
1243,25309149,1457633206,998074,000000000000000002f1a9d6b0f01b3ba8d11c8c453edb17e964a746492f018a
1,0,1457633208,209,00000000000000000427878f31cd2be99fe4b9006b1a8afa4d2cd76058e48de0
758,18560129,1457633456,996589,00000000000000000532a0a3404b82a388bf7b418732dc1fbfd4f91be9489cca
2755,59368655,1457634752,989177,0000000000000000011a1af9bc4dc85851da9b029736877f09bc59d6c1e4716d
2533,48007533,1457635798,988090,000000000000000003a0951b04abc9dcf40428d5560f48732b0219445a203e35
1583,34456652,1457636294,989137,000000000000000002c8318137c04ca70559af9a8a97bdb011dd4480ca6d1068
2176,48161830,1457637137,999926,00000000000000000045a19d9be9bb13dfe75d8a5ba90ee0ab504100166d1b52
1,0,1457637186,211,000000000000000002d2ab3e26e0cd7792d511d242a00805a84e7308bc92645e
1107,24748618,1457637622,977200,000000000000000006f0452d85e8b9018a97f938d4d562ae88c34c6536d53cde
385,18153228,1457637738,260817,00000000000000000334e74b03b6b43d2323dc4c960827739014f912d2862bf2
1,0,1457637777,210,0000000000000000041277fc9d39ece35ad3b9bfd9a31a7c3dfe9b4af81d6701
229,4181730,1457637827,91842,0000000000000000016c2ae0a2eed0eff2a6c42c1fdce88c72751ab2a97550aa
1706,38322006,1457638462,878592,000000000000000000815cc067690517b92351a875a6558986633f8c83513819
434,5772330,1457638515,998019,00000000000000000503568bcee0748ddbff1f44ef15bc875f28b1fc35669a6d
2060,36574525,1457639419,770285,000000000000000006e098c0644ae47c29435cf581be5d09c0966dcf8e516b49
366,12243601,1457639495,307081,000000000000000000591981c6cf90c0857e41a5ed4646c30d8cf985383c27d1
934,18990070,1457639862,421050,000000000000000004ea8fa686521c8db1589c4a7f18ab6f61f73f4a04b81fac
384,5773962,1457640023,183169,000000000000000000f6ca47c107af471370411a4fa26566f4edc0c785b3b183
598,10299815,1457640195,987959,000000000000000006609eb01f8f45ad7842738f5bafc57c01c37144ece98013
3196,69944424,1457642415,998115,00000000000000000213278532c35dc1b1043f7fe656d95ba76ad149df831a05
1785,29132239,1457642608,999986,000000000000000002ca2d4d412eb9805f6d16228c1333db0a550bafb20e421e
3076,68745064,1457644774,999866,0000000000000000012128ff8f8f5338efb7dfbe6b5dc1af0d0db1ac4e368635
1623,35132680,1457645022,989189,00000000000000000408e0e284245e3ce6514420632ca187b1c606e7390f35f8
416,8762836,1457645174,465819,0000000000000000019f65979330db0810c8f5522136a6fed5a3c7e820c8f0fe
645,13813717,1457645352,773176,00000000000000000282ab82db33415c0a91ef011a81e1132df27277e2459ad6
2059,50693295,1457646269,989054,00000000000000000646a615d3c3f26234f2cf20b19964177ade95e0a6863d36
782,19401860,1457646605,605492,00000000000000000376dd8ffd36652c1d88083cb1653f7eb6204c94fbb5a4d1
1,0,1457646659,209,000000000000000005ee43dc042cd46e920184bcb8a1481acca80b095963bcc6
1807,39316810,1457647432,939671,0000000000000000029d717c3baedeb61a4bec7817d68a174c4f4524cb12c0bc
1357,35695790,1457648088,865752,00000000000000000088895883774e1866223e0574f8d75b3d140b622abbbd7a
988,24945460,1457648536,662881,00000000000000000276d1c8b51ac10fe3a6a031aa8a2e8877a5c4485f839f69
1404,28892542,1457649246,682127,0000000000000000001b4e36e1d4acbb9e8656e81f867de1fc5d6ce931394549
1583,36129505,1457649949,778417,000000000000000005c38fe85aee38a31c86270a1a649f300e2c356abdc42ca2
1033,25634121,1457650441,480795,00000000000000000283e0c86c702a017212b69a798e19ac664dcdaec24660c8
192,6996114,1457650531,986828,000000000000000003044f84e17656dc826a8f4d1ff4316d1a20877263c9b8d4
854,18562962,1457650863,452006,000000000000000003b40e2a86d6556d65b17593b2d34b5d75cf9e386985af27
1,0,1457650872,229,000000000000000001fd55b11a91d5c84162e4106b372620559fd954a3399a13
433,9251788,1457651074,250751,00000000000000000602e542938286ebffabc4f398eeb2731fef484d7e3140b4
2223,50665354,1457652414,989181,0000000000000000019dfb9e4881e8d3794085a333ecf40fdc619cdb473ab533
741,13616325,1457652669,566423,000000000000000005fdb8096b2b8d6f14f6fe101e70ef03e13984e96d0e2723
1994,56706218,1457653863,937144,000000000000000001f3320e94dbb87da6837ce8415436df6661c35ea337c657
1305,28144775,1457654490,980235,00000000000000000254f799fb615925eb8a3e48daca136eee3328720923f88d
553,14476008,1457654784,426130,000000000000000001d13e480b181d58312b58cba3fe049977234672c60ec4bf
1678,34185810,1457655745,841626,0000000000000000015a8073e6ae5e94fbc4b4f23ec36a958bf57b56d814659f
213,2651880,1457655828,109063,00000000000000000232fda0c0818e975b27b9c1c42668b148eec084b337d715
1968,39266385,1457656866,967128,000000000000000001cf6f7a9054154a1e4ab88027f449b830181a475f4c7aa4
617,12868915,1457657214,266315,0000000000000000060479674648be94df84ae9de860df316a547e075c89f831
1,0,1457657226,229,0000000000000000037718c1cbb0d534297b955253cca3d7f68df64a83e04dc4
197,3439695,1457657306,144258,0000000000000000019b0f131d9c2c3256a0e8a2a2ab2ff0e985318bf73391c6
519,10243793,1457657509,979073,000000000000000004fd00c8650f39abd750d31bc003fb7274f3aaf5a3ff01ca
908,17600978,1457658045,398672,0000000000000000044f20944126e0855b42fb1f6c523e8dbd164de426edab0f
403,8707835,1457658216,212749,000000000000000004041c5848424f5da1798e55375c585b80d859964176549e
1633,27941536,1457658744,721248,000000000000000006e0ec151e4ca8af245c9c4d7cf54c0f9a82562b4a59ca12
644,12287648,1457659054,266324,000000000000000005ac2a8924983e2946da11fd7bd0300e7c0205b89ab05116
302,6624997,1457659202,153523,0000000000000000016d9b3f1eabcac481d16f199d900a7de81645d73be2fd7a
300,5363365,1457659345,100099,000000000000000006b7a3df32526230f7bcbdb7604bb87a9fee37ea61533c6a
962,17590439,1457659827,391157,000000000000000006959c75448d517a12aaabef4bc7ab766f74c6f6ac0ed23c
1,0,1457659862,208,0000000000000000012068de4aeb94e046090e146027969dffdc4ef6be9e612d
2472,51878208,1457661380,999974,000000000000000004ebfdc102d9f7e5122a1025bd7398a8fd48542c50c7f555
1,0,1457661473,209,0000000000000000066840890b63d0b962b88f7bcc463bf59c7fcb9453396110
1242,24316661,1457661864,756930,000000000000000006637570b23f353926846d824913814bf9c0c8571b211742
929,21169217,1457662335,486448,000000000000000000071a5ac9ca4de287ca3d312c82c983d71866b50e74a95f
187,3862049,1457662441,74388,00000000000000000328833e6066a4c340ff9e5a2df825340b35a3f3fb9111c6
1197,47002508,1457663377,999934,000000000000000000429d67533f0b12bebf7e2a4add0d5900488d26d629c42b
1880,40960214,1457664373,933750,000000000000000003f68163b31744ef25ffebacfef0a935df1f1d565772caf8
327,4713152,1457664398,264339,00000000000000000485102120067c830784b92a06801e09d3ca6c7897257d3d
1,0,1457664455,209,000000000000000001ed49cf52c483a240f4b0323c668bf277a1ec9ffea4b2e9
615,13196699,1457664703,374548,000000000000000001a2c6a7240211d53c13b7c1f6bdea9d8010bd4d38391507
523,12337825,1457664997,336601,00000000000000000263e992efa11abdb8859e9754f2acde3cff479d2fa7e268
154,2387400,1457665080,57070,000000000000000002ce358b1f053f16b01357f6b23a6abcdef8b9a49f87437c
1028,17771274,1457665622,430612,0000000000000000065defbf247acd03c8b38105e6c792d1662548d97bb4e6f1
1946,35594806,1457666737,979155,00000000000000000317f39b974b54270dcc90b365f4ab59681ac6814029e40a
1281,26354518,1457667458,658814,00000000000000000442c83a301cfdb52513591c1e2bd3187c8b9c9e8400cea1
588,10593117,1457667671,360907,00000000000000000608ebd172dd6c3486c2e05cb01ef0d092ff9b5248a98c2d
2473,45649620,1457668969,986383,0000000000000000009d5aa5f430407c8d17d9ac43212dfd3715ffddf5d6a65f
944,19878087,1457669480,516321,000000000000000004b2a7f8569022dcc3c436812e9b152b0fa65c4cce4c9b86
68,1387969,1457669523,31106,0000000000000000028f59d22ed1045ac43f56b1b5de694cba086616545e14ee
741,13604333,1457669858,980475,000000000000000001ca698f2692193400c946b836db3a0dbd0d5df9837a8e5b
1975,35990623,1457670942,856071,0000000000000000025f595ae36286b3735b5b27ec993f4576459edc5c84c3ea
1292,23723442,1457671590,528374,0000000000000000036ab075aa86dab5cd66cabc28f0ffa59f9ec517e1777278
630,11426792,1457671824,315713,000000000000000001fbd8fabd991dd75bcd7a46119079cffb921f7a2edb7934
1367,25699375,1457672469,587329,000000000000000002527b0fa140f1acca4407f4e1bf05fb61a41abd361836dd
1877,34988563,1457673430,819172,0000000000000000065d01536b2adc41f14eb9d78e81e0d0c8ccfb826b05e006
249,3937387,1457673537,138720,0000000000000000060dd07b23f5f3cb6ea9010813f725e4a04883f8ac7b3e7c
57,1088254,1457673554,28409,0000000000000000025af45badcd0f5e505312ad4b96b94a4a989221e19b48d1
838,15588811,1457673933,389922,000000000000000006833610df1a173c1be36e59ae1646004f834843e87ff5f9
264,3937361,1457674079,152400,0000000000000000063f39192270311cf2cba70109618bb7305e64ec84683c37
1428,25257928,1457674750,576772,000000000000000003ad42105a00a0fdb8d7694610889b724274fb5be06fe4b1
1093,20919964,1457675309,447945,000000000000000004f870c427525c0987032dcac6eec9ad76587db7127eee52
2734,54177086,1457676724,998011,000000000000000001d13a4120b9c2c0175c3a95ed785d9cea3e4253021b309e
753,12111464,1457676904,442525,000000000000000000038da4ca6c807e4238638577f787abba3b227f1e174ac1
805,16607855,1457677290,336092,000000000000000005889b51517349b7cf79ef71ec47066e25c893e5515dcb10
498,8745712,1457677553,237039,0000000000000000053794e7c5c6742f9cc4018afb855a493467eb7ffadb55d2
1371,31444072,1457678164,695378,000000000000000000ff108437d441c326c020dd0db35ce4dd5c8e5d51f20ba2
2543,54246221,1457679659,998146,000000000000000001894c767bfafca6aeb6773faff3c6dc37472aff01ea17a3
